dialogue_id,dialogue_context,model_id_a,response_a,model_id_b,response_b,sel,selt
Sasha was very shy and had never had many friends. She decided to join a few after school clubs and get involved in basketball and now she has made many good friends at school.,"[Speaker 1] I'm so glad I joined these clubs and made some new friends<br>[Speaker 2] It's good to know people at school so you can have fun and meet new people<br>[Speaker 1] Yeah, I don't know why I was so shy at first but now I am having a good time",chatgpt-35-vanilla-0125,That's great to hear! Stepping out of your comfort zone can lead to some amazing experiences and friendships. Keep enjoying yourself!,chatgpt-35-chaevanilla-0125,That's great to hear! Sometimes it just takes a little time to feel comfortable in new situations.,att-defA,to the left
"After forgetting to set an alarm, Lee was late to work.","[Speaker 1] Oh my God! I made it really late today at the office!<br>[Speaker 2] Yeah, I saw you arriving late, what happened?<br>[Speaker 1] Last night I was watching a movie, so I forget to set my alarm and ended up waking up too late!",chatgpt-35-chaevanilla-0125,"That's happened to me before, it's so easy to lose track of time when you're watching a good movie. Just make sure to set multiple alarms next time!",chatgpt-35-vanilla-0125,"That's rough, but at least you made it eventually! What movie were you watching that kept you up so late?",att-defB,to the right
"Addison heard Sydney's parents arguing about a divorce, and was afraid to tell Sydney.","[Speaker 1] I overheard Sydney's parents arguing about a divorce the other day<br>[Speaker 2] Oh no, what did Sydney say about it?<br>[Speaker 1] Well I didn't say anything to her, I am afraid she will get too upset",chatgpt-35-chaevanilla-0125,I think it might be best to just let Sydney know that you are there for her if she needs to talk. She might appreciate the support.,chatgpt-35-vanilla-0125,"Don't worry, I'm sure Sydney will appreciate having a supportive friend like you during this tough time. Maybe she just needs someone to talk to.",att-defB,to the right
Jan wanted to eat eggs as part of his breakfast so he made an egg bread toast.,[Speaker 1] I've really been trying to eat eggs lately for breakfast.<br>[Speaker 2] How do you like to eat them?<br>[Speaker 1] On top of bread preferably.<br>[Speaker 2] Do you toast the bread or just leave it soft?<br>[Speaker 1] I like to toast the bread so it's nice and crispy.,chatgpt-35-vanilla-0125,That sounds delicious! Do you add any toppings or seasonings to your eggs on toast?,chatgpt-35-chaevanilla-0125,That does sound delicious! Do you add anything else to your eggs on top of the toast?,att-defA,to the left
Quinn was trying to let their friend know how they felt. Quinn defined their feelings in simple terms.,"[Speaker 1] I feel hungry.<br>[Speaker 2] Yea, its almost dinner time.<br>[Speaker 1] I haven't eaten in about 6 hours.<br>[Speaker 2] Me neither. Its time to eat.<br>[Speaker 1] Well my stomach is growling.",chatgpt-35-chaevanilla-0125,"Let's make some dinner then, I'm thinking pasta sounds good.",chatgpt-35-vanilla-0125,Let's go grab some food before we pass out from hunger!,att-defB,to the right
Riley forgot to set Aubrey's alarm but woke them up on time when they woke up and remembered.,"[Speaker 1] I'm glad you remembered to wake me up, since you forgot to set the alarm",chatgpt-35-chaevanilla-0125,"No problem, I know how important it is for you to be up on time.",chatgpt-35-vanilla-0125,"No problem, I'll make sure to set it tonight so we don't have a repeat of this morning!",att-defB,to the right
"Kai exceeded expectations on the date and brought a limo, flowers, and chocolates.","[Speaker 1] I went all out for this date.<br>[Speaker 2] Really what did you do?<br>[Speaker 1] Got a limo, flowers, and chocolates.",chatgpt-35-vanilla-0125,Sounds like quite the romantic evening planned out! I'm sure your date will be impressed.,chatgpt-35-chaevanilla-0125,"Wow, that sounds like a really romantic gesture. I'm sure your date was impressed.",att-defA,to the left
Quinn met his girlfriend for the first time and fell in love right when he saw her.,"[Speaker 1] I didn't really think love at first sight happened.<br>[Speaker 2] Now your telling me it did?<br>[Speaker 1] Yes, I knew the moment I saw here that I loved her.",chatgpt-35-chaevanilla-0125,"Wow, that's incredible. What was it about her that made you feel that way?",chatgpt-35-vanilla-0125,That's so sweet. How did you know she felt the same way?,att-defB,to the right
Taylor solved the nation's debt problem with a genius accounting move that was not seen before.,[Speaker 1] I'm glad I was able to save the nation's debt problem.<br>[Speaker 2] How did you do that?<br>[Speaker 1] I used a genius accounting move that had not been seen before.,chatgpt-35-vanilla-0125,That's impressive! Can you share more about how it worked?,chatgpt-35-chaevanilla-0125,"That's impressive, I never would have thought of that solution.",att-defA,to the left
"Carson is a car salesman, and yesterday they struck another deal and made a lot of money.","[Speaker 1] I made a lot of money!<br>[Speaker 2] When and how?<br>[Speaker 1] Yesterday, I'm in sales.<br>[Speaker 2] What kind of sales.<br>[Speaker 1] care sales.",chatgpt-35-chaevanilla-0125,"Interesting, is it commission-based or salary?",chatgpt-35-vanilla-0125,That's impressive! What do you enjoy most about working in car sales?,att-defB,to the right
Jan has had enough of it. Jan decides to face their fears and successfully climbs higher than they have ever been before.,[Speaker 1] I think we have come far already. Let's get back to the base.<br>[Speaker 2] No way. We are close to the top of the mountain.<br>[Speaker 1] You know that I am scared of heights.,chatgpt-35-chaevanilla-0125,"Don't worry, I'll stay by your side the whole time.",chatgpt-35-vanilla-0125,"Come on, don't worry. I'll stay close to you the whole time. Let's push through and reach the summit together.",att-defB,to the right
"Sasha wanted to get a puppy, but her mother was allergic to dogs.","[Speaker 1] I spent several hours playing with the puppies at the shelter yesterday.<br>[Speaker 2] Did you find one to adopt?<br>[Speaker 1] I did, but it turns out Mom is allergic to dogs. She flared up at the dog hair on my clothes.",chatgpt-35-chaevanilla-0125,That's too bad. Maybe you can volunteer at the shelter instead to get your puppy fix.,chatgpt-35-vanilla-0125,That's too bad about your mom's allergies! Maybe you can still visit the shelter and spend time with the dogs without bringing them home.,att-defB,to the right
Kendall wanted to have a great birthday party for her friend so she bought the cake.,"[Speaker 1] I am throwing a birthday party for my friend.<br>[Speaker 2] That's nice of you. Is it a surprise party?<br>[Speaker 1] No, she knows about it. She wanted to keep it low cost.<br>[Speaker 2] Why, is she is paying for it herself?<br>[Speaker 1] I don't want her to.  I really want it to be very nice, so I got a really good cake.",chatgpt-35-chaevanilla-0125,That's very thoughtful of you. I'm sure she will appreciate the effort you put into making her birthday special.,chatgpt-35-vanilla-0125,That's thoughtful of you. I'm sure she'll appreciate the effort you put into making her day special.,att-defB,to the right
Aubrey saw Kai and her friends when they were broken down on the side of the road.,[Speaker 1] It was so wonderful to see Aubrey driving by!<br>[Speaker 2] Why is that?<br>[Speaker 1] My car broke down and I had to pull over to the side of the road.<br>[Speaker 2] And Aubrey was driving by and spotted you?<br>[Speaker 1] That’s correct. She called an emergency number and drove me home.,chatgpt-35-vanilla-0125,That was really kind of Aubrey to help you out like that. It's good to have friends who are willing to lend a hand in times of need.,chatgpt-35-chaevanilla-0125,"Wow, that was really lucky! Aubrey is such a good friend to have in times of need.",att-defA,to the left
"After several days of arguing with the boss, Bailey finally was exhausted. Bailey let it be.","[Speaker 1] I feel like nothing I say ever gets taken seriously.<br>[Speaker 2] Why, what happened? Something at work again?<br>[Speaker 1] Yeah. My boss keeps telling me I am doing something wrong when I know I'm not! She keeps telling me what to do when the work is supposed to be subjective!<br>[Speaker 2] Ah, well I guess it would be wise to just listen to her from now on. Don't waste your breath and put your job on the line. It's not worth it.<br>[Speaker 1] I know. I'm just exhausted from it all so I'm letting it go now. I'm just going to do what she wants me to do and turn in boring, mediocre work.",chatgpt-35-chaevanilla-0125,I understand how frustrating that must be. Just remember to prioritize your mental health and well-being above all else. Maybe it's time to start looking for a new job where your skills and opinions are valued.,chatgpt-35-vanilla-0125,"That sounds frustrating, but it's probably for the best to keep the peace at work. Just remember, it's only a job and not a reflection of your true abilities. Keep your head up!",att-defB,to the right
Jesse had some medicine left over from when they were sick. Taylor gave Jesse's medicine to them.,[Speaker 1] Taylor was sick.  I gave him my leftover medicine from when I was sick.,chatgpt-35-vanilla-0125,That was really thoughtful of you. I hope Taylor feels better soon!,chatgpt-35-chaevanilla-0125,That was really kind of you. I hope Taylor feels better soon.,att-defA,to the left
Robin wrote a story about the local plant. It was letting toxic waste into the water way and poisoning drinking water.,"[Speaker 1] Did you finish your story for the paper? I think the drafts were due today.<br>[Speaker 2] Yes, but I don't think my story is that great. I wrote about the lack of stop signs in the neighborhoods by the school. What is your story on?.<br>[Speaker 1] I wrote about how the local plant is releasing toxic waste in the water and poisoning the drinking water for the surrounding neighborhoods.",chatgpt-35-vanilla-0125,"Wow, that sounds like a really important story to cover. I'm sure it will make a big impact. Maybe we can collaborate on our next articles and bring more attention to these issues in our community.",chatgpt-35-chaevanilla-0125,That sounds like a really important story. Have you found any sources to back up your claims?,att-defA,to the left
Quinn also turned the page when the narrator did so he could follow along with the story.,[Speaker 1] I have to turn the page now<br>[Speaker 2] I am not done reading yet.<br>[Speaker 1] The narrator just turned the page too.,chatgpt-35-vanilla-0125,"Oh, I guess I better catch up then!",chatgpt-35-chaevanilla-0125,"Well, I guess I better hurry up then!",att-defA,to the left
Austin was homeless and broke. Austin made money washing dishes.,"[Speaker 1] Hi, I would like to apply for a job.<br>[Speaker 2] Great, we are actually hiring for a dishwasher position right now. It is yours if you want it.<br>[Speaker 1] That would be great! When do I start?<br>[Speaker 2] Tomorrow at noon!<br>[Speaker 1] Excellent, I will be here. What is the pay?",chatgpt-35-vanilla-0125,The pay is $12 per hour. Is that acceptable for you?,chatgpt-35-chaevanilla-0125,The pay is $12 per hour.,att-defA,to the left
Remy couldn't take how dirty Jordan's garage was so she decided to clean out Jordan's garage.,[Speaker 1] I don't get how you can live in a place that has such a dirty garage.,chatgpt-35-chaevanilla-0125,"Well, I guess I've just gotten used to it over time. Plus, I don't spend much time in there anyway.",chatgpt-35-vanilla-0125,"Oh, I guess I've just gotten used to it. Maybe it's time for a deep cleaning soon.",att-defB,to the right
"During the speech, Remy gave Casey's interpretation of the situation to the guests.","[Speaker 1] I was at the meeting and my partner on the program didn't show up, so I had to give Casey's interpretation of the situation to the guests on behalf of Casey.",chatgpt-35-vanilla-0125,That sounds like a stressful situation! How did the guests react to Casey's interpretation?,chatgpt-35-chaevanilla-0125,That must have been stressful. Did the guests understand Casey's interpretation?,att-defA,to the left
Jordan and Tracy was married and struggling financially. Jordan told Tracy to get a job.,[Speaker 1] I think Tracy is going to leave me.<br>[Speaker 2] Why would you say a thing like that?<br>[Speaker 1] We've struggled financially since day one of the marriage. And I just can't carry all the stress of being the only one working. So I told her she needed to get a job.,chatgpt-35-vanilla-0125,That sounds like a tough situation. Have you two talked about other ways to work through this together?,chatgpt-35-chaevanilla-0125,Have you talked to Tracy about how you're feeling? Communication is key in any relationship.,att-defA,to the left
"Casey loved politics, so she wanted to be class president.",[Speaker 1] I'd like to run as class president.<br>[Speaker 2] That is a hard job. Are you sure you can handle it?<br>[Speaker 1] I'm sure I can. It will be good practice for my future.<br>[Speaker 2] What would you like to be after we graduate?<br>[Speaker 1] I would like to go into politics. I find this very interesting.,chatgpt-35-chaevanilla-0125,That's great to hear! I think you would make a great politician with your determination and leadership skills.,chatgpt-35-vanilla-0125,That's great! Being class president will definitely give you some valuable experience for a future in politics. What kind of issues are you passionate about?,att-defB,to the right
Skylar was a friend of Riley. Riley was moving to a different state.,[Speaker 1] Riley I am really going to miss you!<br>[Speaker 2] I know I'm going to miss you too!<br>[Speaker 1] You are like my best friend are you sure you have to move?,chatgpt-35-vanilla-0125,"Yeah, I'm really going to miss you too. But unfortunately, my family needs to move for my dad's job. But don't worry, we can still stay in touch and visit each other!",chatgpt-35-chaevanilla-0125,"I'm sure, but we'll still keep in touch, I promise.",att-defA,to the left
Skylar was always the first to class because she loved school so she arrived extra early and took a seat in the front row.,"[Speaker 1] Hello, I saved you a spot next to me.<br>[Speaker 2] You must have got here early in the morning to get me a spot.<br>[Speaker 1] I did, I was the first one in, I love school so much.",chatgpt-35-vanilla-0125,"I appreciate you saving me a spot! I'm glad someone loves school, it's nice to have positive energy around.",chatgpt-35-chaevanilla-0125,That's dedication! I appreciate you saving me a spot.,att-defA,to the left
"Jesse shopped one day. The weather was cold, rainy, and dark. So it was a perfect day to spend inside at the local mall.","[Speaker 1] Oh my gosh. The weather outside is just terrible.<br>[Speaker 2] I know. I stayed in all day. What have you been up to?<br>[Speaker 1] I was going to stay in, but I took a trip to the mall.",chatgpt-35-vanilla-0125,That sounds fun! Did you find anything good at the mall?,chatgpt-35-chaevanilla-0125,That must have been brave of you. How was the mall?,att-defA,to the left
Alex fought with his parents a lot. Alex packed up his car and never looked back.,"[Speaker 1] Hey man, I moved out of my parents place. It was finally time.<br>[Speaker 2] That's good. Might be good for a little change of scenery.<br>[Speaker 1] We never got along, we were fighting a lot.",chatgpt-35-chaevanilla-0125,"Yeah, sometimes a little distance can help improve relationships. Have you settled into your new place yet?",chatgpt-35-vanilla-0125,"That must have been tough. Hopefully, things will be better now that you have your own space.",att-defB,to the right
Carson had been searching for employment since graduation. They recently began a new job.,[Speaker 1] I can't believe how long it took me to find a job. I am so thankful.<br>[Speaker 2] I know what you mean. When we were in school finding work seemed so easy.<br>[Speaker 1] They lied. I interviewed daily and I'm just finding work.,chatgpt-35-chaevanilla-0125,It's such a tough market out there. I'm glad you finally found something though.,chatgpt-35-vanilla-0125,"I feel you, job searching can be so draining. But hey, at least you finally found something!",att-defB,to the right
"After a long day at work and eating dinner, Bailey fell asleep on the couch.",[Speaker 1] thanks for letting me sleep last night<br>[Speaker 2] you looked so peaceful I didn't want to wake you<br>[Speaker 1] it was a real long day and that dinner was so good,chatgpt-35-vanilla-0125,I'm glad you enjoyed the dinner! I can tell you put a lot of effort into it.,chatgpt-35-chaevanilla-0125,I'm glad you enjoyed it. You deserve a good night's rest after a long day.,att-defA,to the left
"After a long night of drinking and feeling exhausted, Ash got home.","[Speaker 1] I need to get to bed asap. I've got to sleep.<br>[Speaker 2] You look terrible!<br>[Speaker 1] Yeah, I've been drinking all night and I can barely keep my eyes open now. I'm going straight to bed.",chatgpt-35-vanilla-0125,Make sure to drink plenty of water before you go to sleep. Hangovers are the worst!,chatgpt-35-chaevanilla-0125,You really need to take it easy on the drinking. Your health is important.,att-defA,to the left
Robin gave them money for lunch. They liked to buy from the cafeteria.,"[Speaker 1] I had to give them all money for lunch, cost a me a fortune!",chatgpt-35-vanilla-0125,"That's rough, but at least they're fed and happy! It's all worth it in the end.",chatgpt-35-chaevanilla-0125,"That's rough, but at least you're a generous friend.",att-defA,to the left
Sasha extended Skylar's seats at her expense so that everyone could enjoy the show in comfort.,[Speaker 1] You should have these tickets Skylar.<br>[Speaker 2] Thank you Sasha you are such a good friend.<br>[Speaker 1] I just hope you and your family can enjoy the show from a good seat.,chatgpt-35-chaevanilla-0125,"I'm sure we will, thanks to you!",chatgpt-35-vanilla-0125,"I'm sure we will, thanks again for thinking of us!",att-defB,to the right
Aubrey leant towards lee and told them a secret that they were not supposed to tell.,[Speaker 1] I love to gossip.<br>[Speaker 2] That's fine as long you are not talking about me.<br>[Speaker 1] I wasn't talking about you but I had something that I wanted to tell Lee.<br>[Speaker 2] Something confidential?<br>[Speaker 1] I leaned towards Lee with a secret that we were not supposed to tell.,chatgpt-35-chaevanilla-0125,You better not be spreading rumors about me.,chatgpt-35-vanilla-0125,"Oh, now you've got me curious! What was the secret about?",att-defB,to the right
ash tossed the leftover bones aside for the dog so that the dog could have a treat.,[Speaker 1] I'll take these leftover bones outside.<br>[Speaker 2] What are you doing with them?<br>[Speaker 1] I'm tossing them out for the dog.,chatgpt-35-vanilla-0125,Do you think the dog will enjoy them?,chatgpt-35-chaevanilla-0125,"That's a good idea, the dog will appreciate the treat.",att-defA,to the left
Tracy thought they left the oven on. Tracy quickly rushed home.,[Speaker 1] I'm sorry I'm late. I had to go back home because I thought I left the oven on.,chatgpt-35-chaevanilla-0125,"No problem, I'm just glad you made it here safely. Let's not worry about being late.",chatgpt-35-vanilla-0125,"No worries, better safe than sorry! Did everything turn out okay with the oven?",att-defB,to the right
"Kaia had never been fishing before, so Remy baited Kai's hook.","[Speaker 1] Do you know how to bait the hook?<br>[Speaker 2] No, this is my first time fishing. Looks hard to bait it.<br>[Speaker 1] It's easy I'll do it for you right now just watch me so you can learn.",chatgpt-35-chaevanilla-0125,"Thank you, I appreciate you showing me how to do it.",chatgpt-35-vanilla-0125,"Thanks, I appreciate the help. I'm excited to learn how to do it myself next time.",att-defB,to the right
"Ash wasn't just being reprimanded by the parents for being so reckless, Sydney also gave Ash hell.","[Speaker 1] I cannot believe Ash's got away with it, his parents were so angry with him!",chatgpt-35-vanilla-0125,"I know, it's crazy how he always manages to escape the consequences of his actions. I wonder what his secret is.",chatgpt-35-chaevanilla-0125,"Yeah, I heard they grounded him for a month.",att-defA,to the left
Riley works in a pharmaceutical company. There was a seminar to present new drugs. Riley prepared for the reception after the seminar.,[Speaker 1] That seminar about the new drugs was so boring.<br>[Speaker 2] Well at least it's time for the reception.<br>[Speaker 1] I want to change my clothes and fix my makeup.,chatgpt-35-vanilla-0125,Sounds like a plan! I'll meet you at the reception in a few minutes.,chatgpt-35-chaevanilla-0125,"Go ahead, I'll save us seats at the reception.",att-defA,to the left
Taylor has taken up himself to ensure Kai study properly thus increasing his efficiency at school.,[Speaker 1] Taylore has really beenstrictt on me when it comes to my studies.<br>[Speaker 2] I think he just wants to see you do well.<br>[Speaker 1] I understand. But sometimes it gets a little tiring.<br>[Speaker 2] How has your grades been?<br>[Speaker 1] My efficiency at school has increased.,chatgpt-35-chaevanilla-0125,That's great to hear! Maybe Taylore's strictness is paying off in the end.,chatgpt-35-vanilla-0125,Have you tried talking to Taylore about finding a balance that works for both of you?,att-defB,to the right
